"region","year","hist","futr"
"USA",1971,214118.994,NA
"USA",1972,216048.91,NA
"USA",1973,218006.635,NA
"USA",1974,219994.049,NA
"USA",1975,222012.648,NA
"USA",1976,224070.951,NA
"USA",1977,226174.201,NA
"USA",1978,228315.206,NA
"USA",1979,230482.084,NA
"USA",1980,232666.125,NA
"USA",1981,234868.429,NA
"USA",1982,237092.661,NA
"USA",1983,239335.924,NA
"USA",1984,241594.79,NA
"USA",1985,243868.284,NA
"USA",1986,246160.18,NA
"USA",1987,248476.513,NA
"USA",1988,250822.149,NA
"USA",1989,253203.039,NA
"USA",1990,255627.219,NA
"USA",1991,258078.712,NA
"USA",1992,260564.475,NA
"USA",1993,263141.324,NA
"USA",1994,265884.637,NA
"USA",1995,268838.833,NA
"USA",1996,272039.022,NA
"USA",1997,275443.843,NA
"USA",1998,278927.536,NA
"USA",1999,282316.553,NA
"USA",2000,285488.591,NA
"USA",2001,288386.98,NA
"USA",2002,291052.207,NA
"USA",2003,293577.58,NA
"USA",2004,296104.756,NA
"USA",2005,298733.194,NA
"USA",2006,301490.211,NA
"USA",2007,304331.884,NA
"USA",2008,307200.8,NA
"USA",2009,310010.519,NA
"USA",2010,312697.403,NA
"USA",2011,315249.701,NA
"USA",2012,317685.991,NA
"USA",2013,320009.699,NA
"USA",2014,322232.197,NA
"USA",2015,324364.786,324365
"Africa_Eastern",1971,81947.585,NA
"Africa_Eastern",1972,84305.559,NA
"Africa_Eastern",1973,86737.239,NA
"Africa_Eastern",1974,89260.779,NA
"Africa_Eastern",1975,91890.103,NA
"Africa_Eastern",1976,94632.957,NA
"Africa_Eastern",1977,97489.11,NA
"Africa_Eastern",1978,100455.142,NA
"Africa_Eastern",1979,103524.06,NA
"Africa_Eastern",1980,106692.509,NA
"Africa_Eastern",1981,109951.55,NA
"Africa_Eastern",1982,113307.31,NA
"Africa_Eastern",1983,116788.653,NA
"Africa_Eastern",1984,120434.545,NA
"Africa_Eastern",1985,124267.964,NA
"Africa_Eastern",1986,128312.519,NA
"Africa_Eastern",1987,132548.202,NA
"Africa_Eastern",1988,136901.894,NA
"Africa_Eastern",1989,141272.733,NA
"Africa_Eastern",1990,145593.085,NA
"Africa_Eastern",1991,149830.285,NA
"Africa_Eastern",1992,154018.957,NA
"Africa_Eastern",1993,158241.314,NA
"Africa_Eastern",1994,162615.658,NA
"Africa_Eastern",1995,167226.896,NA
"Africa_Eastern",1996,172103.933,NA
"Africa_Eastern",1997,177219.863,NA
"Africa_Eastern",1998,182536.287,NA
"Africa_Eastern",1999,187991.466,NA
"Africa_Eastern",2000,193540.372,NA
"Africa_Eastern",2001,199178.595,NA
"Africa_Eastern",2002,204923.046,NA
"Africa_Eastern",2003,210775.505,NA
"Africa_Eastern",2004,216741.898,NA
"Africa_Eastern",2005,222829.112,NA
"Africa_Eastern",2006,229034.719,NA
"Africa_Eastern",2007,235363.087,NA
"Africa_Eastern",2008,241837.032,NA
"Africa_Eastern",2009,248486.344,NA
"Africa_Eastern",2010,255333.082,NA
"Africa_Eastern",2011,262379.291,NA
"Africa_Eastern",2012,269620.328,NA
"Africa_Eastern",2013,277061.846,NA
"Africa_Eastern",2014,284708.733,NA
"Africa_Eastern",2015,292559.641,292560
"Africa_Northern",1971,74015.854,NA
"Africa_Northern",1972,75777.853,NA
"Africa_Northern",1973,77565.399,NA
"Africa_Northern",1974,79408.39,NA
"Africa_Northern",1975,81330.02,NA
"Africa_Northern",1976,83334.168,NA
"Africa_Northern",1977,85419.374,NA
"Africa_Northern",1978,87596.346,NA
"Africa_Northern",1979,89876.376,NA
"Africa_Northern",1980,92265.122,NA
"Africa_Northern",1981,94764.203,NA
"Africa_Northern",1982,97365.248,NA
"Africa_Northern",1983,100050.169,NA
"Africa_Northern",1984,102794.118,NA
"Africa_Northern",1985,105575.14,NA
"Africa_Northern",1986,108386.141,NA
"Africa_Northern",1987,111219.135,NA
"Africa_Northern",1988,114049.813,NA
"Africa_Northern",1989,116849.723,NA
"Africa_Northern",1990,119597.221,NA
"Africa_Northern",1991,122281.914,NA
"Africa_Northern",1992,124903.019,NA
"Africa_Northern",1993,127461.77,NA
"Africa_Northern",1994,129964.104,NA
"Africa_Northern",1995,132415.899,NA
"Africa_Northern",1996,134819.126,NA
"Africa_Northern",1997,137175.79,NA
"Africa_Northern",1998,139493.186,NA
"Africa_Northern",1999,141780.532,NA
"Africa_Northern",2000,144047.834,NA
"Africa_Northern",2001,146304.307,NA
"Africa_Northern",2002,148560.487,NA
"Africa_Northern",2003,150830.129,NA
"Africa_Northern",2004,153128.678,NA
"Africa_Northern",2005,155471.754,NA
"Africa_Northern",2006,157859.784,NA
"Africa_Northern",2007,160304.491,NA
"Africa_Northern",2008,162845.312,NA
"Africa_Northern",2009,165531.488,NA
"Africa_Northern",2010,168395.26,NA
"Africa_Northern",2011,171449.519,NA
"Africa_Northern",2012,174676.561,NA
"Africa_Northern",2013,178038.651,NA
"Africa_Northern",2014,181480.938,NA
"Africa_Northern",2015,184958.655,184959
"Africa_Southern",1971,46855.715,NA
"Africa_Southern",1972,48291.95,NA
"Africa_Southern",1973,49818.132,NA
"Africa_Southern",1974,51409.151,NA
"Africa_Southern",1975,53046.228,NA
"Africa_Southern",1976,54724.884,NA
"Africa_Southern",1977,56450.091,NA
"Africa_Southern",1978,58220.981,NA
"Africa_Southern",1979,60038.786,NA
"Africa_Southern",1980,61904.339,NA
"Africa_Southern",1981,63815.083,NA
"Africa_Southern",1982,65769.343,NA
"Africa_Southern",1983,67769.597,NA
"Africa_Southern",1984,69819.69,NA
"Africa_Southern",1985,71922.026,NA
"Africa_Southern",1986,74074.622,NA
"Africa_Southern",1987,76274.714,NA
"Africa_Southern",1988,78522.323,NA
"Africa_Southern",1989,80817.654,NA
"Africa_Southern",1990,83159.117,NA
"Africa_Southern",1991,85552.048,NA
"Africa_Southern",1992,87992.176,NA
"Africa_Southern",1993,90456.934,NA
"Africa_Southern",1994,92916.433,NA
"Africa_Southern",1995,95351.841,NA
"Africa_Southern",1996,97757.333,NA
"Africa_Southern",1997,100147.294,NA
"Africa_Southern",1998,102548.529,NA
"Africa_Southern",1999,104998.86,NA
"Africa_Southern",2000,107528.903,NA
"Africa_Southern",2001,110149.303,NA
"Africa_Southern",2002,112863.065,NA
"Africa_Southern",2003,115684.174,NA
"Africa_Southern",2004,118626.354,NA
"Africa_Southern",2005,121700.836,NA
"Africa_Southern",2006,124914.634,NA
"Africa_Southern",2007,128272.326,NA
"Africa_Southern",2008,131778.25,NA
"Africa_Southern",2009,135435.227,NA
"Africa_Southern",2010,139244.061,NA
"Africa_Southern",2011,143209.229,NA
"Africa_Southern",2012,147328.561,NA
"Africa_Southern",2013,151587.297,NA
"Africa_Southern",2014,155965.083,NA
"Africa_Southern",2015,160446.994,160447
"Africa_Western",1971,143824.761,NA
"Africa_Western",1972,147417.832,NA
"Africa_Western",1973,151154.851,NA
"Africa_Western",1974,155062.86,NA
"Africa_Western",1975,159160.229,NA
"Africa_Western",1976,163459.134,NA
"Africa_Western",1977,167952.922,NA
"Africa_Western",1978,172618.281,NA
"Africa_Western",1979,177420.904,NA
"Africa_Western",1980,182336.967,NA
"Africa_Western",1981,187361.653,NA
"Africa_Western",1982,192506.546,NA
"Africa_Western",1983,197784.329,NA
"Africa_Western",1984,203214.349,NA
"Africa_Western",1985,208812.701,NA
"Africa_Western",1986,214576.916,NA
"Africa_Western",1987,220507.581,NA
"Africa_Western",1988,226627.135,NA
"Africa_Western",1989,232963.858,NA
"Africa_Western",1990,239535.083,NA
"Africa_Western",1991,246362.455,NA
"Africa_Western",1992,253434.871,NA
"Africa_Western",1993,260697.713,NA
"Africa_Western",1994,268074.508,NA
"Africa_Western",1995,275515.524,NA
"Africa_Western",1996,283005.228,NA
"Africa_Western",1997,290576.797,NA
"Africa_Western",1998,298290.109,NA
"Africa_Western",1999,306229.921,NA
"Africa_Western",2000,314462.639,NA
"Africa_Western",2001,323007.206,NA
"Africa_Western",2002,331861.585,NA
"Africa_Western",2003,341045.526,NA
"Africa_Western",2004,350575.708,NA
"Africa_Western",2005,360463.943,NA
"Africa_Western",2006,370725.198,NA
"Africa_Western",2007,381361.63,NA
"Africa_Western",2008,392354.626,NA
"Africa_Western",2009,403674.982,NA
"Africa_Western",2010,415301.137,NA
"Africa_Western",2011,427225.116,NA
"Africa_Western",2012,439452.151,NA
"Africa_Western",2013,451988.774,NA
"Africa_Western",2014,464846.199,NA
"Africa_Western",2015,478030.606,478031
"Australia_NZ",1971,15903.955,NA
"Australia_NZ",1972,16173.857,NA
"Australia_NZ",1973,16421.203,NA
"Australia_NZ",1974,16647.747,NA
"Australia_NZ",1975,16855.921,NA
"Australia_NZ",1976,17044.301,NA
"Australia_NZ",1977,17214.954,NA
"Australia_NZ",1978,17378.357,NA
"Australia_NZ",1979,17548.297,NA
"Australia_NZ",1980,17735.024,NA
"Australia_NZ",1981,17942.071,NA
"Australia_NZ",1982,18167.744,NA
"Australia_NZ",1983,18410.37,NA
"Australia_NZ",1984,18666.202,NA
"Australia_NZ",1985,18931.899,NA
"Australia_NZ",1986,19207.876,NA
"Australia_NZ",1987,19493.911,NA
"Australia_NZ",1988,19785.047,NA
"Australia_NZ",1989,20074.946,NA
"Australia_NZ",1990,20358.769,NA
"Australia_NZ",1991,20635.41,NA
"Australia_NZ",1992,20905.354,NA
"Australia_NZ",1993,21167.669,NA
"Australia_NZ",1994,21421.808,NA
"Australia_NZ",1995,21668.01,NA
"Australia_NZ",1996,21906.626,NA
"Australia_NZ",1997,22139.576,NA
"Australia_NZ",1998,22370.995,NA
"Australia_NZ",1999,22606.317,NA
"Australia_NZ",2000,22850.43,NA
"Australia_NZ",2001,23102.605,NA
"Australia_NZ",2002,23364.574,NA
"Australia_NZ",2003,23646.235,NA
"Australia_NZ",2004,23960.087,NA
"Australia_NZ",2005,24313.895,NA
"Australia_NZ",2006,24712.191,NA
"Australia_NZ",2007,25149.39,NA
"Australia_NZ",2008,25610.437,NA
"Australia_NZ",2009,26074.188,NA
"Australia_NZ",2010,26524.741,NA
"Australia_NZ",2011,26956.679,NA
"Australia_NZ",2012,27372.405,NA
"Australia_NZ",2013,27773.428,NA
"Australia_NZ",2014,28163.951,NA
"Australia_NZ",2015,28547.034,28547
"Brazil",1971,97482.92,NA
"Brazil",1972,99859.383,NA
"Brazil",1973,102259.497,NA
"Brazil",1974,104706.198,NA
"Brazil",1975,107216.205,NA
"Brazil",1976,109790.938,NA
"Brazil",1977,112425.392,NA
"Brazil",1978,115121.153,NA
"Brazil",1979,117878.411,NA
"Brazil",1980,120694.009,NA
"Brazil",1981,123570.327,NA
"Brazil",1982,126498.314,NA
"Brazil",1983,129448.819,NA
"Brazil",1984,132383.568,NA
"Brazil",1985,135274.08,NA
"Brazil",1986,138108.912,NA
"Brazil",1987,140891.602,NA
"Brazil",1988,143627.503,NA
"Brazil",1989,146328.304,NA
"Brazil",1990,149003.223,NA
"Brazil",1991,151648.011,NA
"Brazil",1992,154259.38,NA
"Brazil",1993,156849.078,NA
"Brazil",1994,159432.716,NA
"Brazil",1995,162019.896,NA
"Brazil",1996,164614.688,NA
"Brazil",1997,167209.04,NA
"Brazil",1998,169785.25,NA
"Brazil",1999,172318.675,NA
"Brazil",2000,174790.34,NA
"Brazil",2001,177196.054,NA
"Brazil",2002,179537.52,NA
"Brazil",2003,181809.246,NA
"Brazil",2004,184006.481,NA
"Brazil",2005,186127.103,NA
"Brazil",2006,188167.356,NA
"Brazil",2007,190130.443,NA
"Brazil",2008,192030.362,NA
"Brazil",2009,193886.508,NA
"Brazil",2010,195713.635,NA
"Brazil",2011,197514.536,NA
"Brazil",2012,199287.299,NA
"Brazil",2013,201035.912,NA
"Brazil",2014,202763.739,NA
"Brazil",2015,204471.769,204472
"Canada",1971,21723.46,NA
"Canada",1972,22072.194,NA
"Canada",1973,22415.322,NA
"Canada",1974,22745.903,NA
"Canada",1975,23059.265,NA
"Canada",1976,23354.586,NA
"Canada",1977,23634.387,NA
"Canada",1978,23901.717,NA
"Canada",1979,24161.124,NA
"Canada",1980,24416.886,NA
"Canada",1981,24668.167,NA
"Canada",1982,24916.542,NA
"Canada",1983,25171.436,NA
"Canada",1984,25444.884,NA
"Canada",1985,25744.81,NA
"Canada",1986,26075.498,NA
"Canada",1987,26432.893,NA
"Canada",1988,26806.125,NA
"Canada",1989,27179.502,NA
"Canada",1990,27541.319,NA
"Canada",1991,27888.81,NA
"Canada",1992,28224.409,NA
"Canada",1993,28547.967,NA
"Canada",1994,28860.734,NA
"Canada",1995,29164.152,NA
"Canada",1996,29457.817,NA
"Canada",1997,29742.382,NA
"Canada",1998,30022.073,NA
"Canada",1999,30302.515,NA
"Canada",2000,30588.383,NA
"Canada",2001,30880.073,NA
"Canada",2002,31178.263,NA
"Canada",2003,31488.048,NA
"Canada",2004,31815.494,NA
"Canada",2005,32164.309,NA
"Canada",2006,32536.987,NA
"Canada",2007,32930.794,NA
"Canada",2008,33337.638,NA
"Canada",2009,33746.093,NA
"Canada",2010,34147.564,NA
"Canada",2011,34539.159,NA
"Canada",2012,34922.03,NA
"Canada",2013,35296.528,NA
"Canada",2014,35664.337,NA
"Canada",2015,36026.676,36027
"Central America and Caribbean",1971,41363.883,NA
"Central America and Caribbean",1972,42300.18,NA
"Central America and Caribbean",1973,43243.398,NA
"Central America and Caribbean",1974,44187.146,NA
"Central America and Caribbean",1975,45127.23,NA
"Central America and Caribbean",1976,46062.049,NA
"Central America and Caribbean",1977,46993.666,NA
"Central America and Caribbean",1978,47925.942,NA
"Central America and Caribbean",1979,48864.664,NA
"Central America and Caribbean",1980,49814.157,NA
"Central America and Caribbean",1981,50775.183,NA
"Central America and Caribbean",1982,51747.12,NA
"Central America and Caribbean",1983,52731.373,NA
"Central America and Caribbean",1984,53729.206,NA
"Central America and Caribbean",1985,54741.237,NA
"Central America and Caribbean",1986,55768.075,NA
"Central America and Caribbean",1987,56808.925,NA
"Central America and Caribbean",1988,57861.468,NA
"Central America and Caribbean",1989,58922.415,NA
"Central America and Caribbean",1990,59989.027,NA
"Central America and Caribbean",1991,61060.092,NA
"Central America and Caribbean",1992,62135.05,NA
"Central America and Caribbean",1993,63212.663,NA
"Central America and Caribbean",1994,64291.942,NA
"Central America and Caribbean",1995,65371.78,NA
"Central America and Caribbean",1996,66451.375,NA
"Central America and Caribbean",1997,67529.564,NA
"Central America and Caribbean",1998,68604.402,NA
"Central America and Caribbean",1999,69673.686,NA
"Central America and Caribbean",2000,70735.741,NA
"Central America and Caribbean",2001,71790.298,NA
"Central America and Caribbean",2002,72837.398,NA
"Central America and Caribbean",2003,73876.712,NA
"Central America and Caribbean",2004,74908.04,NA
"Central America and Caribbean",2005,75931.66,NA
"Central America and Caribbean",2006,76946.498,NA
"Central America and Caribbean",2007,77953.7,NA
"Central America and Caribbean",2008,78958.293,NA
"Central America and Caribbean",2009,79966.97,NA
"Central America and Caribbean",2010,80984.296,NA
"Central America and Caribbean",2011,82009.777,NA
"Central America and Caribbean",2012,83043.985,NA
"Central America and Caribbean",2013,84083.268,NA
"Central America and Caribbean",2014,85122.144,NA
"Central America and Caribbean",2015,86156.065,86156
"Central Asia",1971,47963.241,NA
"Central Asia",1972,48987.772,NA
"Central Asia",1973,49990.683,NA
"Central Asia",1974,50983.373,NA
"Central Asia",1975,51975.269,NA
"Central Asia",1976,52968.867,NA
"Central Asia",1977,53965.577,NA
"Central Asia",1978,54972.482,NA
"Central Asia",1979,55997.47,NA
"Central Asia",1980,57046.097,NA
"Central Asia",1981,58113.866,NA
"Central Asia",1982,59198.149,NA
"Central Asia",1983,60307.589,NA
"Central Asia",1984,61453.184,NA
"Central Asia",1985,62637.512,NA
"Central Asia",1986,63869.482,NA
"Central Asia",1987,65131.847,NA
"Central Asia",1988,66369.446,NA
"Central Asia",1989,67508.919,NA
"Central Asia",1990,68498.377,NA
"Central Asia",1991,69321.723,NA
"Central Asia",1992,69996.622,NA
"Central Asia",1993,70548.083,NA
"Central Asia",1994,71016.482,NA
"Central Asia",1995,71436.188,NA
"Central Asia",1996,71812.304,NA
"Central Asia",1997,72149.756,NA
"Central Asia",1998,72483.469,NA
"Central Asia",1999,72855.557,NA
"Central Asia",2000,73297.797,NA
"Central Asia",2001,73828.752,NA
"Central Asia",2002,74448.546,NA
"Central Asia",2003,75147.018,NA
"Central Asia",2004,75904.29,NA
"Central Asia",2005,76706.376,NA
"Central Asia",2006,77549.447,NA
"Central Asia",2007,78441.568,NA
"Central Asia",2008,79393.825,NA
"Central Asia",2009,80421.66,NA
"Central Asia",2010,81533.863,NA
"Central Asia",2011,82731.388,NA
"Central Asia",2012,84002.979,NA
"Central Asia",2013,85329.746,NA
"Central Asia",2014,86686.146,NA
"Central Asia",2015,88050.929,88051
"China",1971,852922.047,NA
"China",1972,873708.928,NA
"China",1973,893770.113,NA
"China",1974,912822.473,NA
"China",1975,930691.468,NA
"China",1976,947250.822,NA
"China",1977,962590.352,NA
"China",1978,977047.642,NA
"China",1979,991113.521,NA
"China",1980,1005196.048,NA
"China",1981,1019237.272,NA
"China",1982,1033258.185,NA
"China",1983,1047826.052,NA
"China",1984,1063651.733,NA
"China",1985,1081159.886,NA
"China",1986,1100683.147,NA
"China",1987,1121868.361,NA
"China",1988,1143602.391,NA
"China",1989,1164336.453,NA
"China",1990,1182955.42,NA
"China",1991,1199050.947,NA
"China",1992,1212938.294,NA
"China",1993,1225115.588,NA
"China",1994,1236397.446,NA
"China",1995,1247390.275,NA
"China",1996,1258215.144,NA
"China",1997,1268697.285,NA
"China",1998,1278808.958,NA
"China",1999,1288455.681,NA
"China",2000,1297584.874,NA
"China",2001,1306232.462,NA
"China",2002,1314502.853,NA
"China",2003,1322488.363,NA
"China",2004,1330300.804,NA
"China",2005,1338028.812,NA
"China",2006,1345704.526,NA
"China",2007,1353338.414,NA
"China",2008,1360966.586,NA
"China",2009,1368620.461,NA
"China",2010,1376315.165,NA
"China",2011,1384055.061,NA
"China",2012,1391817.288,NA
"China",2013,1399549.48,NA
"China",2014,1407178.843,NA
"China",2015,1414635.951,1414636
"EU-12",1971,96618.314,NA
"EU-12",1972,97351.282,NA
"EU-12",1973,98097.307,NA
"EU-12",1974,98857.18,NA
"EU-12",1975,99629.13,NA
"EU-12",1976,100415.424,NA
"EU-12",1977,101209.727,NA
"EU-12",1978,101991.241,NA
"EU-12",1979,102732.562,NA
"EU-12",1980,103413.573,NA
"EU-12",1981,104022.29,NA
"EU-12",1982,104561.385,NA
"EU-12",1983,105043.006,NA
"EU-12",1984,105486.807,NA
"EU-12",1985,105905.389,NA
"EU-12",1986,106304.911,NA
"EU-12",1987,106675.22,NA
"EU-12",1988,106993.445,NA
"EU-12",1989,107228.087,NA
"EU-12",1990,107358.032,NA
"EU-12",1991,107376.061,NA
"EU-12",1992,107293.495,NA
"EU-12",1993,107130.764,NA
"EU-12",1994,106917.619,NA
"EU-12",1995,106677.191,NA
"EU-12",1996,106417.454,NA
"EU-12",1997,106137.577,NA
"EU-12",1998,105841.67,NA
"EU-12",1999,105531.879,NA
"EU-12",2000,105210.927,NA
"EU-12",2001,104882.197,NA
"EU-12",2002,104550.799,NA
"EU-12",2003,104222.261,NA
"EU-12",2004,103902.438,NA
"EU-12",2005,103595.469,NA
"EU-12",2006,103304.736,NA
"EU-12",2007,103029.626,NA
"EU-12",2008,102765.197,NA
"EU-12",2009,102503.791,NA
"EU-12",2010,102239.815,NA
"EU-12",2011,101971.889,NA
"EU-12",2012,101701.47,NA
"EU-12",2013,101429.166,NA
"EU-12",2014,101156.53,NA
"EU-12",2015,100884.548,100885
"EU-15",1971,343010.473,NA
"EU-15",1972,344927.845,NA
"EU-15",1973,346754.218,NA
"EU-15",1974,348457.004,NA
"EU-15",1975,350013.879,NA
"EU-15",1976,351425.519,NA
"EU-15",1977,352704.875,NA
"EU-15",1978,353858.625,NA
"EU-15",1979,354897.39,NA
"EU-15",1980,355835.052,NA
"EU-15",1981,356673.867,NA
"EU-15",1982,357430.395,NA
"EU-15",1983,358151.276,NA
"EU-15",1984,358895.673,NA
"EU-15",1985,359708.67,NA
"EU-15",1986,360601.101,NA
"EU-15",1987,361569.932,NA
"EU-15",1988,362626.8,NA
"EU-15",1989,363780.27,NA
"EU-15",1990,365030.167,NA
"EU-15",1991,366408.243,NA
"EU-15",1992,367902.87,NA
"EU-15",1993,369418.158,NA
"EU-15",1994,370823.446,NA
"EU-15",1995,372035.444,NA
"EU-15",1996,372998.788,NA
"EU-15",1997,373767.802,NA
"EU-15",1998,374502.257,NA
"EU-15",1999,375426.866,NA
"EU-15",2000,376697.7,NA
"EU-15",2001,378368.007,NA
"EU-15",2002,380372.6,NA
"EU-15",2003,382602.739,NA
"EU-15",2004,384894.519,NA
"EU-15",2005,387123.011,NA
"EU-15",2006,389260.572,NA
"EU-15",2007,391327.269,NA
"EU-15",2008,393302.451,NA
"EU-15",2009,395173.413,NA
"EU-15",2010,396932.386,NA
"EU-15",2011,398551.18,NA
"EU-15",2012,400024.216,NA
"EU-15",2013,401395.366,NA
"EU-15",2014,402728.701,NA
"EU-15",2015,404066.185,404066
"Europe_Eastern",1971,60068.612,NA
"Europe_Eastern",1972,60537.96,NA
"Europe_Eastern",1973,60998.307,NA
"Europe_Eastern",1974,61437.851,NA
"Europe_Eastern",1975,61848.489,NA
"Europe_Eastern",1976,62227.155,NA
"Europe_Eastern",1977,62577.86,NA
"Europe_Eastern",1978,62908.068,NA
"Europe_Eastern",1979,63228.572,NA
"Europe_Eastern",1980,63546.797,NA
"Europe_Eastern",1981,63862.431,NA
"Europe_Eastern",1982,64171.285,NA
"Europe_Eastern",1983,64471.895,NA
"Europe_Eastern",1984,64761.704,NA
"Europe_Eastern",1985,65037.017,NA
"Europe_Eastern",1986,65297.15,NA
"Europe_Eastern",1987,65536.873,NA
"Europe_Eastern",1988,65741.931,NA
"Europe_Eastern",1989,65894.216,NA
"Europe_Eastern",1990,65979.803,NA
"Europe_Eastern",1991,65997.12,NA
"Europe_Eastern",1992,65947.092,NA
"Europe_Eastern",1993,65822.283,NA
"Europe_Eastern",1994,65614.849,NA
"Europe_Eastern",1995,65321.99,NA
"Europe_Eastern",1996,64941.551,NA
"Europe_Eastern",1997,64483.142,NA
"Europe_Eastern",1998,63971.346,NA
"Europe_Eastern",1999,63439,NA
"Europe_Eastern",2000,62912.355,NA
"Europe_Eastern",2001,62400.15,NA
"Europe_Eastern",2002,61904.192,NA
"Europe_Eastern",2003,61434.97,NA
"Europe_Eastern",2004,61002.086,NA
"Europe_Eastern",2005,60612.153,NA
"Europe_Eastern",2006,60270.543,NA
"Europe_Eastern",2007,59977.004,NA
"Europe_Eastern",2008,59724.457,NA
"Europe_Eastern",2009,59501.611,NA
"Europe_Eastern",2010,59298.745,NA
"Europe_Eastern",2011,59114.328,NA
"Europe_Eastern",2012,58946.66,NA
"Europe_Eastern",2013,58785.08,NA
"Europe_Eastern",2014,58616.674,NA
"Europe_Eastern",2015,58431.762,58432
"Europe_Non_EU",1971,56617.188,NA
"Europe_Non_EU",1972,57691.249,NA
"Europe_Non_EU",1973,58788.745,NA
"Europe_Non_EU",1974,59903.097,NA
"Europe_Non_EU",1975,61029.404,NA
"Europe_Non_EU",1976,62163.523,NA
"Europe_Non_EU",1977,63306.276,NA
"Europe_Non_EU",1978,64463.334,NA
"Europe_Non_EU",1979,65643.103,NA
"Europe_Non_EU",1980,66849.891,NA
"Europe_Non_EU",1981,68083.143,NA
"Europe_Non_EU",1982,69334.858,NA
